ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,GEOID,geotypevalue06,geoname,COUNTY,county_fips,region_name,region_code,Poverty,TotalPop,NumPov,percent,LL_95CI_percent,UL_95CI_percent,percent_SE,percent_RSE,place_decile,CA_RR,ConcentratedCT,version_pov
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437200,6001437200,4372,Alameda,6001,,,Overall,6164,493.12,8,1.2085106,14.7914894,3.4650456,43.3130699,,0.5839416,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437300,6001437300,4373,Alameda,6001,,,Overall,2910,174.6,6,0.5191489,11.4808511,2.7963526,46.6058764,,0.4379562,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437400,6001437400,4374,Alameda,6001,,,Overall,3443,502.678,14.6,3.0425532,26.1574468,5.8966565,40.3880585,,1.0656934,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437500,6001437500,4375,Alameda,6001,,,Overall,4076,851.884,20.9,9.7,32.1,5.7142857,27.34108,,1.5255474,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437600,6001437600,4376,Alameda,6001,,,Overall,3567,470.844,13.2,2,24.4,5.7142857,43.2900433,,0.9635036,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437701,6001437701,4377.01,Alameda,6001,,,Overall,3838,863.55,22.5,7.7255319,37.2744681,7.5379939,33.5021952,,1.6423358,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437702,6001437702,4377.02,Alameda,6001,,,Overall,4134,1868.568,45.2,29.1148936,61.2851064,8.2066869,18.156387,,3.2992701,yes,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437800,6001437800,4378,Alameda,6001,,,Overall,3985,115.565,2.9,0,5.9978723,1.5805471,54.5016246,,0.2116788,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001437900,6001437900,4379,Alameda,6001,,,Overall,2416,374.48,15.5,5.4914894,25.5085106,5.106383,32.9444063,,1.1313869,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438000,6001438000,4380,Alameda,6001,,,Overall,2791,80.939,2.9,0,6.2361702,1.7021277,58.6940572,,0.2116788,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438100,6001438100,4381,Alameda,6001,,,Overall,7852,345.488,4.4,0.4680851,8.3319149,2.006079,45.5927052,,0.3211679,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438201,6001438201,4382.01,Alameda,6001,,,Overall,4456,458.968,10.3,2.6744681,17.9255319,3.8905775,37.7725972,,0.7518248,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438203,6001438203,4382.03,Alameda,6001,,,Overall,3840,99.84,2.6,0.5744681,4.6255319,1.0334347,39.7474866,,0.189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438204,6001438204,4382.04,Alameda,6001,,,Overall,5801,1200.807,20.7,7.9510638,33.4489362,6.5045593,31.4229916,,1.5109489,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438300,6001438300,4383,Alameda,6001,,,Overall,4086,143.01,3.5,0,8.3851064,2.4924012,71.2114633,,0.2554745,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001438400,6001438400,4384,Alameda,6001,,,Overall,2148,75.18,3.5,0,9.3382979,2.9787234,85.106383,,0.2554745,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440100,6001440100,4401,Alameda,6001,,,Overall,2518,45.324,1.8,0,4.0638298,1.1550152,64.167511,,0.1313869,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440200,6001440200,4402,Alameda,6001,,,Overall,5907,850.608,14.4,8.0851064,20.7148936,3.2218845,22.3741979,,1.0510949,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440301,6001440301,4403.01,Alameda,6001,,,Overall,7026,653.418,9.3,0,20.3808511,5.6534954,60.7902736,,0.6788321,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440304,6001440304,4403.04,Alameda,6001,,,Overall,4675,388.025,8.3,1.0319149,15.5680851,3.7082067,44.677189,,0.6058394,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440305,6001440305,4403.05,Alameda,6001,,,Overall,3933,287.109,7.3,0.9851064,13.6148936,3.2218845,44.1354041,,0.5328467,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440306,6001440306,4403.06,Alameda,6001,,,Overall,3759,180.432,4.8,0,9.8042553,2.5531915,53.1914894,,0.350365,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440307,6001440307,4403.07,Alameda,6001,,,Overall,3799,417.89,11,5.0425532,16.9574468,3.0395137,27.6319425,,0.8029197,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440308,6001440308,4403.08,Alameda,6001,,,Overall,6422,603.668,9.4,3.9191489,14.8808511,2.7963526,29.7484317,,0.6861314,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440331,6001440331,4403.31,Alameda,6001,,,Overall,2972,65.384,2.2,0,4.7021277,1.2765957,58.0270793,,0.1605839,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440332,6001440332,4403.32,Alameda,6001,,,Overall,3339,60.102,1.8,0,4.0638298,1.1550152,64.167511,,0.1313869,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440333,6001440333,4403.33,Alameda,6001,,,Overall,2755,209.38,7.6,0,15.2255319,3.8905775,51.1918093,,0.5547445,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440334,6001440334,4403.34,Alameda,6001,,,Overall,4032,249.984,6.2,1.3148936,11.0851064,2.4924012,40.2000196,,0.4525547,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440335,6001440335,4403.35,Alameda,6001,,,Overall,5233,156.99,3,0,6.4553191,1.7629179,58.7639311,,0.2189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001440336,6001440336,4403.36,Alameda,6001,,,Overall,4509,518.535,11.5,2.206383,20.793617,4.7416413,41.2316638,,0.8394161,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441100,6001441100,4411,Alameda,6001,,,Overall,4479,40.311,0.9,0,1.9723404,0.5471125,60.7902736,,0.0656934,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441200,6001441200,4412,Alameda,6001,,,Overall,6627,437.382,6.6,1.7148936,11.4851064,2.4924012,37.7636548,,0.4817518,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441301,6001441301,4413.01,Alameda,6001,,,Overall,3132,165.996,5.3,0,12.687234,3.768997,71.1131502,,0.3868613,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441302,6001441302,4413.02,Alameda,6001,,,Overall,5417,200.429,3.7,0.1255319,7.2744681,1.8237082,49.289411,,0.270073,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441401,6001441401,4414.01,Alameda,6001,,,Overall,6559,354.186,5.4,0.9914894,9.8085106,2.2492401,41.6525948,,0.3941606,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441402,6001441402,4414.02,Alameda,6001,,,Overall,5031,256.581,5.1,1.1680851,9.0319149,2.006079,39.3348829,,0.3722628,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441501,6001441501,4415.01,Alameda,6001,,,Overall,6362,260.842,4.1,0.8829787,7.3170213,1.6413374,40.0326192,,0.2992701,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441503,6001441503,4415.03,Alameda,6001,,,Overall,4617,216.999,4.7,0,10.3,2.8571429,60.7902736,,0.3430657,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441521,6001441521,4415.21,Alameda,6001,,,Overall,6476,271.992,4.2,0,8.6085106,2.2492401,53.5533362,,0.3065693,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441522,6001441522,4415.22,Alameda,6001,,,Overall,5329,479.61,9,1.8510638,16.1489362,3.6474164,40.526849,,0.6569343,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441523,6001441523,4415.23,Alameda,6001,,,Overall,3839,318.637,8.3,0,17.1170213,4.4984802,54.1985571,,0.6058394,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441524,6001441524,4415.24,Alameda,6001,,,Overall,4030,149.11,3.7,0,9.3,2.8571429,77.2200772,,0.270073,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441601,6001441601,4416.01,Alameda,6001,,,Overall,4911,289.749,5.9,0.8957447,10.9042553,2.5531915,43.274432,,0.4306569,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441602,6001441602,4416.02,Alameda,6001,,,Overall,6753,263.367,3.9,1.0404255,6.7595745,1.4589666,37.4093991,,0.2846715,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441700,6001441700,4417,Alameda,6001,,,Overall,6525,469.8,7.2,1.6,12.8,2.8571429,39.6825397,,0.5255474,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441800,6001441800,4418,Alameda,6001,,,Overall,6776,257.488,3.8,0.3446809,7.2553191,1.7629179,46.3925772,,0.2773723,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441921,6001441921,4419.21,Alameda,6001,,,Overall,3771,233.802,6.2,0.3617021,12.0382979,2.9787234,48.0439259,,0.4525547,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441923,6001441923,4419.23,Alameda,6001,,,Overall,5127,235.842,4.6,1.3829787,7.8170213,1.6413374,35.6812475,,0.3357664,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441924,6001441924,4419.24,Alameda,6001,,,Overall,6134,165.618,2.7,0,6.2744681,1.8237082,67.5447484,,0.1970803,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441925,6001441925,4419.25,Alameda,6001,,,Overall,5809,185.888,3.2,0.1021277,6.2978723,1.5805471,49.3920973,,0.2335766,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441926,6001441926,4419.26,Alameda,6001,,,Overall,3307,363.77,11,4.0893617,17.9106383,3.5258359,32.0530533,,0.8029197,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001441927,6001441927,4419.27,Alameda,6001,,,Overall,3387,270.96,8,2.8765957,13.1234043,2.6139818,32.674772,,0.5839416,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442000,6001442000,4420,Alameda,6001,,,Overall,3457,86.425,2.5,0,6.7893617,2.1884498,87.5379939,,0.1824818,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442100,6001442100,4421,Alameda,6001,,,Overall,5103,295.974,5.8,0.5574468,11.0425532,2.674772,46.1167592,,0.4233577,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442200,6001442200,4422,Alameda,6001,,,Overall,6648,172.848,2.6,0.693617,4.506383,0.9726444,37.4093991,,0.189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442301,6001442301,4423.01,Alameda,6001,,,Overall,4472,232.544,5.2,2.3404255,8.0595745,1.4589666,28.0570493,,0.379562,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442302,6001442302,4423.02,Alameda,6001,,,Overall,4735,549.26,11.6,5.5234043,17.6765957,3.100304,26.7267582,,0.8467153,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442400,6001442400,4424,Alameda,6001,,,Overall,6418,269.556,4.2,1.6978723,6.7021277,1.2765957,30.3951368,,0.3065693,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442500,6001442500,4425,Alameda,6001,,,Overall,6687,347.724,5.2,1.8638298,8.5361702,1.7021277,32.7332242,,0.379562,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442601,6001442601,4426.01,Alameda,6001,,,Overall,3711,189.261,5.1,0,10.5808511,2.7963526,54.8304428,,0.3722628,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442602,6001442602,4426.02,Alameda,6001,,,Overall,5029,160.928,3.2,0.4595745,5.9404255,1.3981763,43.6930091,,0.2335766,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442700,6001442700,4427,Alameda,6001,,,Overall,2646,68.796,2.6,0,6.1744681,1.8237082,70.1426233,,0.189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442800,6001442800,4428,Alameda,6001,,,Overall,2602,202.956,7.8,0.0553191,15.5446809,3.9513678,50.6585613,,0.5693431,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001442900,6001442900,4429,Alameda,6001,,,Overall,6813,354.276,5.2,1.7446809,8.6553191,1.7629179,33.9022679,,0.379562,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443001,6001443001,4430.01,Alameda,6001,,,Overall,3420,232.56,6.8,0.8425532,12.7574468,3.0395137,44.6987306,,0.4963504,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443002,6001443002,4430.02,Alameda,6001,,,Overall,5583,295.899,5.3,0,10.6617021,2.7355623,51.6143832,,0.3868613,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443102,6001443102,4431.02,Alameda,6001,,,Overall,5313,122.199,2.3,0,5.6361702,1.7021277,74.0055504,,0.1678832,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443103,6001443103,4431.03,Alameda,6001,,,Overall,4685,613.735,13.1,0,30.8531915,9.0577508,69.1431356,,0.9562044,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443104,6001443104,4431.04,Alameda,6001,,,Overall,5186,77.79,1.5,0.1893617,2.8106383,0.668693,44.5795339,,0.1094891,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443105,6001443105,4431.05,Alameda,6001,,,Overall,4719,80.223,1.7,0,5.0361702,1.7021277,100.1251564,,0.1240876,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443200,6001443200,4432,Alameda,6001,,,Overall,3747,63.699,1.7,0.2702128,3.1297872,0.7294833,42.9107813,,0.1240876,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443301,6001443301,4433.01,Alameda,6001,,,Overall,4169,104.225,2.5,0,6.312766,1.9452888,77.8115502,,0.1824818,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443321,6001443321,4433.21,Alameda,6001,,,Overall,3222,538.074,16.7,4.7851064,28.6148936,6.0790274,36.4013614,,1.2189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001443322,6001443322,4433.22,Alameda,6001,,,Overall,2834,73.684,2.6,0.693617,4.506383,0.9726444,37.4093991,,0.189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444100,6001444100,4441,Alameda,6001,,,Overall,7556,347.576,4.6,0,9.3659574,2.4316109,52.8611074,,0.3357664,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444200,6001444200,4442,Alameda,6001,,,Overall,6117,134.574,2.2,0,4.4638298,1.1550152,52.5006908,,0.1605839,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444301,6001444301,4443.01,Alameda,6001,,,Overall,4007,781.365,19.5,5.2021277,33.7978723,7.2948328,37.4093991,,1.4233577,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444302,6001444302,4443.02,Alameda,6001,,,Overall,4402,246.512,5.6,1.0723404,10.1276596,2.3100304,41.2505428,,0.4087591,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444400,6001444400,4444,Alameda,6001,,,Overall,5149,293.493,5.7,1.5297872,9.8702128,2.1276596,37.327361,,0.4160584,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444500,6001444500,4445,Alameda,6001,,,Overall,5994,1048.95,17.5,8.8021277,26.1978723,4.43769,25.3582284,,1.2773723,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444601,6001444601,4446.01,Alameda,6001,,,Overall,4575,228.75,5,0.5914894,9.4085106,2.2492401,44.9848024,,0.3649635,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001444602,6001444602,4446.02,Alameda,6001,,,Overall,4181,108.706,2.6,0,6.8893617,2.1884498,84.171148,,0.189781,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450101,6001450101,4501.01,Alameda,6001,,,Overall,3302,115.57,3.5,0.5212766,6.4787234,1.5197568,43.421624,,0.2554745,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450102,6001450102,4501.02,Alameda,6001,,,Overall,9163,265.727,2.9,0.5170213,5.2829787,1.2158055,41.9243266,,0.2116788,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450200,6001450200,4502,Alameda,6001,,,Overall,4907,574.119,11.7,3.9553191,19.4446809,3.9513678,33.7723742,,0.8540146,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450300,6001450300,4503,Alameda,6001,,,Overall,4175,75.15,1.8,0,3.706383,0.9726444,54.0357987,,0.1313869,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450400,6001450400,4504,Alameda,6001,,,Overall,5729,274.992,4.8,1.5829787,8.0170213,1.6413374,34.1945289,,0.350365,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450501,6001450501,4505.01,Alameda,6001,,,Overall,3101,49.616,1.6,0,4.1021277,1.2765957,79.787234,,0.1167883,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450502,6001450502,4505.02,Alameda,6001,,,Overall,3948,11.844,0.3,0,0.7765957,0.2431611,81.0536981,,0.0218978,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450601,6001450601,4506.01,Alameda,6001,,,Overall,3098,15.49,0.5,0,1.0957447,0.3039514,60.7902736,,0.0364964,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450602,6001450602,4506.02,Alameda,6001,,,Overall,8561,291.074,3.4,1.8510638,4.9489362,0.7902736,23.2433399,,0.2481752,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450603,6001450603,4506.03,Alameda,6001,,,Overall,4490,89.8,2,0.212766,3.787234,0.9118541,45.5927052,,0.1459854,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450604,6001450604,4506.04,Alameda,6001,,,Overall,4580,73.28,1.6,0.4085106,2.7914894,0.6079027,37.993921,,0.1167883,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450605,6001450605,4506.05,Alameda,6001,,,Overall,3638,36.38,1,0,2.0723404,0.5471125,54.7112462,,0.0729927,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450606,6001450606,4506.06,Alameda,6001,,,Overall,5843,186.976,3.2,0,6.4170213,1.6413374,51.2917933,,0.2335766,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450607,6001450607,4506.07,Alameda,6001,,,Overall,4630,171.31,3.7,1.3170213,6.0829787,1.2158055,32.8596073,,0.270073,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450701,6001450701,4507.01,Alameda,6001,,,Overall,7720,355.12,4.6,0.1914894,9.0085106,2.2492401,48.8965244,,0.3357664,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450741,6001450741,4507.41,Alameda,6001,,,Overall,4429,376.465,8.5,3.0191489,13.9808511,2.7963526,32.8982657,,0.620438,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450742,6001450742,4507.42,Alameda,6001,,,Overall,4387,171.093,3.9,0.6829787,7.1170213,1.6413374,42.085574,,0.2846715,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450743,6001450743,4507.43,Alameda,6001,,,Overall,5490,307.44,5.6,1.3106383,9.8893617,2.1884498,39.0794616,,0.4087591,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450744,6001450744,4507.44,Alameda,6001,,,Overall,4544,86.336,1.9,0,4.0446809,1.0942249,57.5907855,,0.1386861,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450745,6001450745,4507.45,Alameda,6001,,,Overall,5543,210.634,3.8,0,8.3276596,2.3100304,60.7902736,,0.2773723,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450746,6001450746,4507.46,Alameda,6001,,,Overall,2861,91.552,3.2,0,7.012766,1.9452888,60.7902736,,0.2335766,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450750,6001450750,4507.5,Alameda,6001,,,Overall,2625,170.625,6.5,2.687234,10.312766,1.9452888,29.9275193,,0.4744526,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450751,6001450751,4507.51,Alameda,6001,,,Overall,1566,0,0,0,2.9787234,1.5197568,,,0,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001450752,6001450752,4507.52,Alameda,6001,,,Overall,4607,101.354,2.2,0.0553191,4.3446809,1.0942249,49.7374965,,0.1605839,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001451101,6001451101,4511.01,Alameda,6001,,,Overall,6757,128.383,1.9,0.3510638,3.4489362,0.7902736,41.5933451,,0.1386861,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001451102,6001451102,4511.02,Alameda,6001,,,Overall,4017,20.085,0.5,0,1.0957447,0.3039514,60.7902736,,0.0364964,no,1/22/2014 12:04
754,"Overall, concentrated, and child (0 to 18 years of age) poverty rate",2006-2010,9,Total,CT,6001451201,6001451201,4512.01,Alameda,6001,,,Overall,6866,844.518,12.3,7.6531915,16.9468085,2.3708207,19.2749648,,0.8978102,no,1/22/2014 12:04
